From	To
O15062	9606.ENSP00000307604
Q8R5K6	10116.ENSRNOP00000064047
Q8R455	10116.ENSRNOP00000025879
P10687	10116.ENSRNOP00000006389
Q9ZVH8	3702.AT2G38560.1
O82595	3702.AT4G01500.1
O23267	3702.AT4G14060.1
O64490	3702.AT1G04170.1
Q84WL9	3702.AT1G47830.1
Q9FX43	3702.AT1G73500.1
Q941L3	3702.AT5G61900.3
Q9LMN4	3702.AT1G21190.1
Q9FIH8	3702.AT5G42390.1
P63086	10116.ENSRNOP00000002533
Q9LSY1	3702.AT3G21830.1
Q9C933	3702.AT1G52870.2
Q6P791	10116.ENSRNOP00000027150
Q6MG60	10116.ENSRNOP00000001118
Q93WV6	3702.AT3G62340.1
O80450	3702.AT2G38250.1
Q9NUL7	9606.ENSP00000332340
F4HVA6	3702.AT1G54360.2
Q9Z330	10116.ENSRNOP00000063831
O08719	10116.ENSRNOP00000019584
P14713	3702.AT2G18790.1
Q9SRR1	3702.AT3G07550.1
Q5VV17	9606.ENSP00000365678
Q9FHQ3	3702.AT5G37670.1
Q9M9W3	3702.AT3G05580.1
Q58FU4	3702.AT5G05330.1
Q9T043	3702.AT4G27090.1
Q94AJ7	3702.AT4G33666.1
Q9FVT2	3702.AT1G57720.1
Q8W4D8	3702.AT3G20550.1
P18666	10116.ENSRNOP00000045992
Q9SN11	3702.AT3G50070.1
O89035	10116.ENSRNOP00000051846
P31977	10116.ENSRNOP00000046593
O08722	10116.ENSRNOP00000034951
Q07310	10116.ENSRNOP00000060600
P31040	9606.ENSP00000264932
D3ZRX1	10116.ENSRNOP00000009584
Q9SL48	3702.AT2G17980.1
P78560	9606.ENSP00000439068
Q9JLT0	10116.ENSRNOP00000062744
Q01721	10090.ENSMUSP00000064555
Q949X7	3702.AT3G14390.1
Q811A2	10116.ENSRNOP00000031515
F4I562	3702.AT1G56590.1
Q80WL2	10116.ENSRNOP00000067656
P47192	3702.AT2G33120.2
Q8L5Y6	3702.AT2G02560.1
Q6NMS3	3702.AT4G22235.1
D3ZBN0	10116.ENSRNOP00000024304
P11832	3702.AT1G77760.1
Q7XJK6	3702.AT5G26650.1
Q8IVT5	9606.ENSP00000381958
Q39212	3702.AT2G15400.1
P30904	10116.ENSRNOP00000008608
Q8GW44	3702.AT3G63480.1
P53539	9606.ENSP00000245919
Q9FJI1	3702.AT5G60340.1
Q56WD9	3702.AT2G33150.1
Q9ZUB3	3702.AT1G23820.1
Q9S812	3702.AT1G70780.1
P24090	10116.ENSRNOP00000055223
P54921	10116.ENSRNOP00000002044
Q9Z2S9	10116.ENSRNOP00000014104
Q9SYP3	3702.AT1G20940.1
P27139	10116.ENSRNOP00000013354
F1LN91	10116.ENSRNOP00000012661
Q9FGZ9	3702.AT5G42300.1
P0C7Q8	3702.AT1G19270.1
O35547	10116.ENSRNOP00000026057
Q93V85	3702.AT3G02690.1
O94813	9606.ENSP00000422591
Q2V3B2	3702.AT4G37630.1
Q9ZVM9	3702.AT1G54610.2
Q63258	10116.ENSRNOP00000058370
Q7TP98	10116.ENSRNOP00000045539
Q9T6H8	3702.ATMG00830.1
Q3MK94	3702.AT3G03950.3
Q8L5T5	3702.AT2G40470.1
Q9SCR2	3702.AT3G50630.1
Q5I0G4	10116.ENSRNOP00000014780
O88529	10036.XP_005075715.1
Q9FFJ8	3702.AT5G05800.2
O81242	3702.AT1G48380.2
Q03135	9606.ENSP00000339191
Q9NYI0	9606.ENSP00000324127
P29381	3702.AT3G58780.3
P21238	3702.AT2G28000.1
Q9C7N3	3702.AT1G29680.1
Q9M9S6	3702.AT1G14360.1
O08769	10116.ENSRNOP00000050173
Q9LDT3	3702.AT1G23420.1
Q00958	3702.AT5G61850.1
Q9SDQ4	3702.AT2G32400.1
D3ZFH5	10116.ENSRNOP00000036443
Q1PFA4	3702.AT2G03060.2
Q8IYU2	9606.ENSP00000262903
Q9SJ45	3702.AT2G36050.1
Q9FY67	3702.AT5G09480.1
Q9C966	3702.AT1G80390.1
D4AB03	10116.ENSRNOP00000057305
Q9CAV7	3702.AT3G04930.1
O94864	9606.ENSP00000336750
A0A1U7Q4M9	10036.XP_005063698.1
Q9LV58	3702.AT3G24500.1
O65499	3702.AT4G35280.1
Q9Y2I1	9606.ENSP00000339958
Q84JH2	3702.AT5G48650.1
Q8LBH4	3702.AT5G20150.1
O64760	3702.AT2G34970.1
P84245	10116.ENSRNOP00000004329
G3V824	10116.ENSRNOP00000021840
Q9UHB9	9606.ENSP00000312066
D3ZZA8	10116.ENSRNOP00000006356
Q8LC79	3702.AT3G50870.1
P0A3F4	1140.Synpcc7942_0321
Q63560	10116.ENSRNOP00000032018
Q02763	9606.ENSP00000369375
Q9S851	3702.AT1G76420.1
P55068	10116.ENSRNOP00000025496
Q8IYH5	9606.ENSP00000359837
Q93W88	3702.AT5G50915.1
P30839	10116.ENSRNOP00000061762
P35557	9606.ENSP00000223366
P51424	3702.AT4G31985.1
Q42563	3702.AT1G80050.1
Q9LUR4	3702.AT3G16690.1
Q8W4J8	3702.AT1G70700.1
Q42418	3702.AT4G29350.1
Q9C5J5	3702.AT1G19010.1
Q9FPG2	3702.AT1G76405.2
P35658	9606.ENSP00000352400
Q9HD26	9606.ENSP00000357484
Q96S59	9606.ENSP00000011619
Q8GYD2	3702.AT4G29170.1
P49816	10116.ENSRNOP00000016221
Q945P2	3702.AT5G49210.1
Q4L180	9606.ENSP00000346560
Q9LSB2	3702.AT3G18650.1
Q9LEZ3	3702.AT5G08130.5
Q7XJ59	3702.AT1G10530.1
Q8GX94	3702.AT5G62710.1
Q8L7I1	3702.AT4G10930.1
Q9MAA7	3702.AT3G05120.1
Q9LRX5	3702.AT3G24860.1
P51532	9606.ENSP00000395654
Q9M0T4	3702.AT4G08460.3
O22789	3702.AT2G33390.1
O23212	3702.AT4G36690.1
O22469	3702.AT4G35050.1
Q96300	3702.AT3G02520.1
O64471	3702.AT2G19080.1
O35987	10116.ENSRNOP00000011654
Q84W04	3702.AT1G12390.1
D3ZT20	10116.ENSRNOP00000042876
P14927	9606.ENSP00000430494
Q96JB5	9606.ENSP00000438886
Q9H819	9606.ENSP00000302843
Q6NMB4	3702.AT4G28020.1
P20236	10116.ENSRNOP00000050712
Q9ZVP8	3702.AT2G02450.2
Q68FR6	10116.ENSRNOP00000027305
Q42565	3702.AT1G25220.2
Q9SZB2	3702.AT4G33350.1
Q9FMD7	3702.AT5G16590.1
Q8TDD1	9606.ENSP00000323858
Q700E3	3702.AT4G29930.3
Q96T58	9606.ENSP00000364912
Q6EWX1	3702.AT2G01120.2
Q8R1Z4	10090.ENSMUSP00000027049
Q8W1E4	3702.AT1G12650.1
O49377	3702.AT4G32150.1
Q8GYH7	3702.AT3G15150.1
P29448	3702.AT3G51030.1
Q68FR8	10116.ENSRNOP00000039152
Q9LUC1	3702.AT3G14740.2
Q9FFY6	3702.AT5G13860.1
Q76KC6	10116.ENSRNOP00000025797
P62851	9606.ENSP00000435096
Q9FE25	3702.AT1G56650.1
Q682V0	3702.AT3G23100.2
Q9LPD2	3702.AT1G01880.1
O94850	9606.ENSP00000390590
O23310	3702.AT4G14540.1
Q9D7Z6	10090.ENSMUSP00000029919
O00425	9606.ENSP00000258729
B2RYP4	10116.ENSRNOP00000051352
P00507	10116.ENSRNOP00000015956
D3ZVH6	10116.ENSRNOP00000063448
P43289	3702.AT3G05840.1
Q925J9	10090.ENSMUSP00000103169
Q96E35	9606.ENSP00000298585
Q96GX9	9606.ENSP00000379133
F4J8D3	3702.AT3G01780.1
P51513	9606.ENSP00000438875
Q9Y286	9606.ENSP00000323328
P48199	10116.ENSRNOP00000000058
O23403	3702.AT4G15510.1
F4K4E3	3702.AT5G27720.1
Q8GZ26	3702.AT1G03457.2
O35346	10116.ENSRNOP00000011219
P46665	3702.AT5G06710.1
Q93W30	3702.AT2G35605.1
Q6AXS5	10116.ENSRNOP00000009503
P61009	9606.ENSP00000427463
Q9LVN7	3702.AT5G63960.2
Q9H6R4	9606.ENSP00000297990
D3ZAP7	10116.ENSRNOP00000008901
Q9LPU1	3702.AT1G21065.1
Q61214	10090.ENSMUSP00000113660
Q6P7B0	10116.ENSRNOP00000006128
Q9SIT9	3702.AT2G13570.1
Q9FH14	3702.AT5G56250.1
D3ZER6	10116.ENSRNOP00000005571
Q5XIP1	10116.ENSRNOP00000038406
O43491	9606.ENSP00000338481
Q7TN99	10090.ENSMUSP00000118723
Q8L9Y4	3702.AT3G15395.2
Q63563	10116.ENSRNOP00000052402
Q9FFL3	3702.AT5G35900.1
Q501D5	3702.AT2G40550.1
Q9SIE6	3702.AT2G22180.1
Q42384	3702.AT4G15900.1
Q8VZI9	3702.AT3G11100.1
Q8VY55	3702.AT3G27420.1
D3ZSY0	10116.ENSRNOP00000009430
P20156	10116.ENSRNOP00000050024
Q5FVC2	10116.ENSRNOP00000027182
Q66GK1	3702.AT3G26990.1
Q01728	10116.ENSRNOP00000040751
O08875	10116.ENSRNOP00000019748
Q42449	3702.AT2G19760.1
Q9Y6F6	9606.ENSP00000412130
O48780	3702.AT2G26640.1
Q9LHA4	3702.AT3G28715.1
Q8S924	3702.AT1G54210.1
Q6X7J9	3702.AT1G46480.1
O95859	9606.ENSP00000222747
O80480	3702.AT1G09270.1
Q5ICL9	3702.AT4G19660.1
Q14191	9606.ENSP00000298139
Q9C7G6	3702.AT1G72030.1
Q9UHF1	9606.ENSP00000360764
Q9LZV7	3702.AT5G01890.1
P70550	10116.ENSRNOP00000024287
D3ZMQ6	10116.ENSRNOP00000034089
Q9C944	3702.AT1G52740.1
P48349	3702.AT5G10450.4
Q9LZL7	3702.AT5G02150.1
A0A1U7QM01	10036.XP_005070404.1
Q9ZWJ9	3702.AT4G16110.1
Q681Q7	3702.AT1G03900.1
F4JTI1	3702.AT4G32070.1
Q9ZW15	3702.AT2G29320.1
Q9P2F8	9606.ENSP00000355589
Q9QZK5	10116.ENSRNOP00000027860
Q00960	10116.ENSRNOP00000011697
Q9T0B9	3702.AT4G10600.1
D4ABT8	10116.ENSRNOP00000026416
C0SUU6	3702.AT1G11510.1
Q9NZM5	9606.ENSP00000246802
Q9MA98	3702.AT3G05210.1
Q9NWB6	9606.ENSP00000383059
Q9M246	3702.AT3G43440.1
Q8RUS5	3702.AT2G31260.1
Q3B7V5	10116.ENSRNOP00000057211
Q5PQX1	10116.ENSRNOP00000005280
O75643	9606.ENSP00000317123
Q8IZJ1	9606.ENSP00000334329
P40429	9606.ENSP00000375730
B5DFC3	10116.ENSRNOP00000006369
Q8GY72	3702.AT5G03050.1
Q9C8K8	3702.AT1G51560.1
P27049	10116.ENSRNOP00000004408
P46312	3702.AT4G30950.1
Q9FG81	3702.AT5G43830.1
Q6PK04	9606.ENSP00000329360
Q9FH99	3702.AT5G67140.1
Q9NWH9	9606.ENSP00000369887
P25818	3702.AT2G36830.1
Q9SHF3	3702.AT1G31280.1
P07154	10116.ENSRNOP00000025462
P54256	10116.ENSRNOP00000020603
Q9LFB5	3702.AT5G01210.1
Q9LXK1	3702.AT3G52630.2
Q5NFU8	177416.FTT_1120c
Q80WE1	10116.ENSRNOP00000016227
Q0V7S5	3702.AT3G44610.1
Q9BS26	9606.ENSP00000262455
F4HZI8	3702.AT1G15200.3
Q8N1G0	9606.ENSP00000319829
Q93Y35	3702.AT4G24820.1
Q84K71	3702.AT2G38330.1
Q9SII8	3702.AT2G17200.1
Q8TBQ9	9606.ENSP00000424707
Q8K5A9	10116.ENSRNOP00000028416
Q9SXE1	3702.AT1G62560.1
Q8GXB3	3702.AT1G63470.1
Q04589	10116.ENSRNOP00000036885
Q93YQ3	3702.AT5G47435.2
D4ACV0	10116.ENSRNOP00000012978
Q6NQ80	3702.AT1G30860.1
Q7X9N2	3702.AT5G27070.1
Q9SL65	3702.AT2G20160.1
Q9SIY7	3702.AT2G40380.1
Q9LU39	3702.AT3G21200.1
D3ZB48	10116.ENSRNOP00000012396
Q9FMJ0	3702.AT5G64070.1
Q8LAZ7	3702.AT1G22920.1
Q9SYT0	3702.AT1G35720.1
Q9STT2	3702.AT3G47810.2
Q6JP77	10116.ENSRNOP00000017617
Q9SJA8	3702.AT2G24570.1
Q9ZUU0	3702.AT2G37260.1
P07355	9606.ENSP00000346032
A0A1U8BU27	10036.XP_005139354.1
P59271	3702.AT1G23410.1
Q38945	3702.AT5G54390.1
Q94IB8	3702.AT4G36480.1
Q8L5W8	3702.AT2G46970.1
Q9BQ75	9606.ENSP00000410396
Q9SI38	3702.AT2G14210.1
Q9SJL7	3702.AT2G36890.1
O48847	3702.AT2G32700.7
Q9LTT7	3702.AT3G13310.1
Q8RY65	3702.AT3G25560.3
Q9M8U1	3702.AT3G03000.1
Q9FJ54	3702.AT5G45820.1
Q93Z27	3702.AT5G39670.1
Q9LVK6	3702.AT3G13940.1
P19139	10116.ENSRNOP00000007558
Q9LU63	3702.AT5G51110.1
Q9C9I5	3702.AT1G71480.1
Q9SZI6	3702.AT4G26150.1
O23624	3702.AT5G24860.1
Q80VX4	10116.ENSRNOP00000007326
Q6PJW8	9606.ENSP00000355470
Q9LFU7	3702.AT5G15790.2
Q8VZJ1	3702.AT5G09790.2
Q8RWA2	3702.AT1G55080.1
Q9LNP6	3702.AT1G17590.3
Q8RY95	3702.AT1G20980.1
Q12802	9606.ENSP00000354718
Q0WV96	3702.AT1G01010.1
P62701	9606.ENSP00000362744
Q9SID1	3702.AT2G31380.1
Q9SSD3	3702.AT1G80040.3
Q94BM7	3702.AT1G53090.2
Q0WNX9	3702.AT3G19150.1
P26639	9606.ENSP00000387710
Q8VY68	3702.AT4G08230.1
Q39069	3702.AT3G11520.1
P21913	10116.ENSRNOP00000010593
Q9NSC5	9606.ENSP00000439937
Q9LX99	3702.AT5G10470.2
Q505J6	10116.ENSRNOP00000015561
P10796	3702.AT5G38430.1
Q9SA56	3702.AT1G03130.1
Q9S9N4	3702.AT1G16010.2
Q9H6R0	9606.ENSP00000225296
P0C1Z6	9606.ENSP00000375639
P59232	3702.AT2G47110.1
P62829	9606.ENSP00000420311
P97612	10116.ENSRNOP00000015667
Q0WPQ2	3702.AT3G23150.1
O75592	9606.ENSP00000444596
Q9WUJ3	10116.ENSRNOP00000024900
Q8GRN0	3702.AT1G74940.1
P34926	10116.ENSRNOP00000019320
Q93ZM7	3702.AT3G13860.1
Q05762	3702.AT2G16370.1
Q94A21	3702.AT5G15330.1
Q8VHV7	10116.ENSRNOP00000055962
Q940B0	3702.AT5G27850.1
Q9LJR3	3702.AT3G15354.1
Q9FG73	3702.AT5G55920.1
Q38946	3702.AT5G07440.1
O65515	3702.AT4G36240.1
Q9FMD5	3702.AT5G16620.1
Q9C9Y8	3702.AT3G08680.2
Q0WUB8	3702.AT4G17900.1
Q6X7K0	3702.AT3G18010.1
Q1H583	3702.AT1G54000.1
Q9SLK2	3702.AT1G54320.1
Q9M1C3	3702.AT3G60200.1
Q945M9	3702.AT3G20910.1
P98158	10116.ENSRNOP00000066394
Q9C6M5	3702.AT1G25560.1
P34788	3702.AT1G22780.1
Q9Z0W5	10116.ENSRNOP00000036285
Q06124	9606.ENSP00000340944
E9PSL7	10116.ENSRNOP00000053869
Q6IFV1	10116.ENSRNOP00000005285
O95786	9606.ENSP00000369213
Q39016	3702.AT1G35670.1
Q9UKN5	9606.ENSP00000228437
Q8L763	3702.AT2G18465.1
M0R4A0	10116.ENSRNOP00000064180
Q9ZW36	3702.AT2G29580.1
Q9SD88	3702.AT5G07960.1
Q94JW0	3702.AT3G58180.1
Q9FKP8	3702.AT5G65410.1
Q9FGM1	3702.AT5G53160.2
O95976	9606.ENSP00000268389
O04574	3702.AT1G62070.1
Q93VG5	3702.AT5G20290.1
Q9M223	3702.AT3G60360.1
Q9SD61	3702.AT3G47120.1
Q8GWP3	3702.AT2G26975.1
Q8GY25	3702.AT5G17810.2
Q941C5	3702.AT4G13195.1
Q5NH94	177416.FTT_0573
Q3KRE0	10116.ENSRNOP00000046842
P11951	10116.ENSRNOP00000014407
Q2HIG7	3702.AT4G26550.1
P31388	10116.ENSRNOP00000064366
Q9ZR02	3702.AT4G03290.1
K7GS49	9823.ENSSSCP00000020988
Q9XFB1	3702.AT4G00180.1
Q9CR64	10090.ENSMUSP00000125314
G3V7P1	10116.ENSRNOP00000017227
Q62599	10116.ENSRNOP00000051141
Q8LA21	3702.AT4G32750.1
P52631	10116.ENSRNOP00000026760
Q9C7K0	3702.AT1G56250.1
Q9SKT0	3702.AT2G20890.1
Q8RWC0	3702.AT3G54290.1
Q9FYE4	3702.AT5G04170.1
P92953	3702.AT2G44910.1
O14640	9606.ENSP00000368169
O22798	3702.AT2G33480.1
P46777	9606.ENSP00000359345
Q9H869	9606.ENSP00000357323
F4JZX8	3702.AT5G41770.1
Q9Z1T4	10116.ENSRNOP00000009802
Q9SJ16	3702.AT2G21830.1
D3ZR49	10116.ENSRNOP00000060243
Q8N567	9606.ENSP00000254037
Q94BY8	3702.AT5G40660.1
D3ZJE2	10116.ENSRNOP00000053979
Q9ZVJ4	3702.AT2G38730.1
Q8RWB8	3702.AT3G17205.1
Q9LVV5	3702.AT5G52970.1
F1M386	10116.ENSRNOP00000037119
Q6QPM2	3702.AT4G36620.1
Q3E9D5	3702.AT5G18930.1
Q63081	10116.ENSRNOP00000064632
P18031	9606.ENSP00000360683
Q4U2R1	10090.ENSMUSP00000075579
Q9LMQ3	3702.AT1G15810.1
Q9SRI1	3702.AT3G01340.1
P15056	9606.ENSP00000288602
B4F7C9	10116.ENSRNOP00000040087
O35550	10116.ENSRNOP00000050017
P78347	9606.ENSP00000460070
Q05683	10116.ENSRNOP00000024901
Q9LVC8	3702.AT5G57300.3
D3ZX56	10116.ENSRNOP00000001387
Q8L9M8	3702.AT1G33810.1
Q8H102	3702.AT1G05805.1
Q9SX52	3702.AT1G50370.1
Q05196	3702.AT1G71770.1
O60318	9606.ENSP00000380820
Q5JSL3	9606.ENSP00000276202
F1LWY1	10116.ENSRNOP00000034409
Q9FPW6	3702.AT3G61600.1
P92966	3702.AT5G52040.2
P27140	3702.AT3G01500.2
Q8LDW8	3702.AT1G06130.1
P84243	9606.ENSP00000254810
G3V9R8	10116.ENSRNOP00000057256
O49397	3702.AT4G31920.1
Q38830	3702.AT1G04550.2
B5DF91	10116.ENSRNOP00000001415
Q9LTT8	3702.AT3G13300.1
Q94AB7	3702.AT5G41350.1
Q8L4Q6	3702.AT5G25070.1
Q6QI68	10116.ENSRNOP00000028438
P23562	10116.ENSRNOP00000028445
O60291	9606.ENSP00000262370
Q8W191	3702.AT3G17609.2
Q94BN0	3702.AT3G48360.1
Q9SAZ5	3702.AT5G39340.1
Q9Y263	9606.ENSP00000380460
Q32PX6	10116.ENSRNOP00000027641
Q8BTM8	10090.ENSMUSP00000033699
P09527	10116.ENSRNOP00000016432
Q8LRK9	3702.AT1G32750.1
G3V8T5	10116.ENSRNOP00000028217
Q6LED0	10116.ENSRNOP00000064431
P28494	10116.ENSRNOP00000020767
P50883	3702.AT2G37190.1
P60203	10116.ENSRNOP00000003283
B5DEH2	10116.ENSRNOP00000018973
Q9M3D0	3702.AT3G55190.1
Q62786	10116.ENSRNOP00000021162
Q32P44	9606.ENSP00000378254
Q9FHZ2	3702.AT5G41910.1
Q99P77	10116.ENSRNOP00000064860
P62718	10116.ENSRNOP00000025421
Q96PM5	9606.ENSP00000321239
F4J355	3702.AT3G44620.2
O80438	3702.AT2G38130.1
P01889	9606.ENSP00000399168
Q9C6B8	3702.AT1G73590.1
Q9LMX6	3702.AT1G13730.1
Q8LC91	3702.AT1G05575.1
Q9LW74	3702.AT3G16120.1
P32851	10116.ENSRNOP00000040699
Q9WTT6	10116.ENSRNOP00000024775
Q5PP65	3702.AT2G35430.1
P14480	10116.ENSRNOP00000050663
Q9FK60	3702.AT5G18100.1
Q8K4C0	10116.ENSRNOP00000024423
Q8GY50	3702.AT1G79620.1
Q8L8A6	3702.AT3G13960.1
Q9XIJ0	3702.AT1G10590.3
Q6AYS7	10116.ENSRNOP00000015852
Q460M5	10116.ENSRNOP00000015705
Q9R0C9	10116.ENSRNOP00000019795
Q149N8	9606.ENSP00000356475
Q9LTF2	3702.AT5G52650.1
Q9SLF3	3702.AT2G16640.1
Q09666	9606.ENSP00000367263
Q7FZF1	3702.AT4G01420.1
Q9LSP5	3702.AT3G17020.1
Q8L746	3702.AT5G45110.1
Q9LZ21	3702.AT5G04760.1
Q9Z214	10116.ENSRNOP00000065989
Q9CA21	3702.AT1G77730.1
Q8TB45	9606.ENSP00000286234
Q99613	9606.ENSP00000332604
P07335	10116.ENSRNOP00000015122
Q8VYP0	3702.AT3G08950.1
B3H5S0	3702.AT5G27944.1
O82343	3702.AT2G46260.1
Q63746	10116.ENSRNOP00000009894
Q969S9	9606.ENSP00000296805
P43244	10116.ENSRNOP00000026949
Q147K0	3702.AT4G25315.1
B3H7H1	3702.AT3G07300.3
B1H2A2	10116.ENSRNOP00000065407
Q8LEF3	3702.AT5G46030.1
P19320	9606.ENSP00000294728
Q7Y214	3702.AT5G65630.1
Q17TI5	3702.AT1G31880.1
Q9UBS4	9606.ENSP00000414398
Q8GW24	3702.AT5G57910.1
F1M927	10116.ENSRNOP00000048979
Q9AST1	3702.AT1G50300.1
Q9JKE3	10116.ENSRNOP00000033401
Q9Y3F4	9606.ENSP00000392270
Q08877	10116.ENSRNOP00000063767
Q9SUT0	3702.AT4G11310.1
Q9XEF1	3702.AT2G40210.1
O65665	3702.AT4G39780.1
Q8VZW6	3702.AT3G08740.1
P52632	10116.ENSRNOP00000026354
Q9NY61	9606.ENSP00000477848
P63004	10116.ENSRNOP00000003696
Q9FMI5	3702.AT5G64150.1
O81069	3702.AT2G28990.1
Q1KMD3	9606.ENSP00000301785
P13011	10090.ENSMUSP00000026221
Q96PQ0	9606.ENSP00000422185
B3GNI6	10116.ENSRNOP00000062626
Q8W4K5	3702.AT3G63300.1
P50503	10116.ENSRNOP00000025925
Q9M1R4	3702.AT3G62100.1
Q9FJJ3	3702.AT5G62520.1
Q56XR0	3702.AT5G46690.1
O35075	10090.ENSMUSP00000023615
Q62717	10116.ENSRNOP00000012153
O48842	3702.AT2G32750.1
C8KI33	3702.AT5G45610.1
Q8VYV9	3702.AT2G17760.1
Q5FVI4	10116.ENSRNOP00000024867
Q9LSY0	3702.AT3G21840.1
P22449	10116.ENSRNOP00000011978
P10827	9606.ENSP00000264637
Q9ZTX8	3702.AT1G30330.2
Q9FIE3	3702.AT5G57380.1
F4J934	3702.AT3G46450.2
Q8LG92	3702.AT3G51660.1
Q92558	9606.ENSP00000376368
P23198	10090.ENSMUSP00000031862
Q8GW31	3702.AT5G13570.2
Q13136	9606.ENSP00000253925
Q93ZJ9	3702.AT1G80000.2
Q4QQV0	10116.ENSRNOP00000024947
Q84XV2	3702.AT2G34900.1
Q9M0N8	3702.AT4G09550.1
Q8L7L5	3702.AT3G61310.1
Q8TEW0	9606.ENSP00000363921
Q86VB7	9606.ENSP00000352071
Q9ZRT5	3702.AT5G41210.1
Q9FLV0	3702.AT5G24530.1
Q6P7S1	10116.ENSRNOP00000013463
Q39127	3702.AT5G25810.1
Q6ZS17	9606.ENSP00000400099
Q9ZSK4	3702.AT5G59880.1
Q63722	10116.ENSRNOP00000010638
O80920	3702.AT2G38310.1
Q80WT5	10090.ENSMUSP00000036778
Q9LJE2	3702.AT3G13490.1
P97519	10116.ENSRNOP00000012853
Q9LV27	3702.AT3G18140.1
Q9ZUZ2	3702.AT2G46700.1
Q63666	10116.ENSRNOP00000025081
G3V928	10116.ENSRNOP00000034210
P54313	10116.ENSRNOP00000001911
Q64302	10090.ENSMUSP00000130999
Q641W9	10116.ENSRNOP00000022395
P05065	10116.ENSRNOP00000032320
D4A0G9	10116.ENSRNOP00000004310
P34080	10116.ENSRNOP00000000324
P13010	9606.ENSP00000375978
Q9S7H5	3702.AT2G04890.1
Q38894	3702.AT1G28670.1
Q9NP59	9606.ENSP00000261024
O82293	3702.AT2G35470.1
Q03410	10116.ENSRNOP00000023333
Q99LJ8	10090.ENSMUSP00000023830
Q9C9G5	3702.AT1G68300.1
Q42404	3702.AT3G50670.1
Q8CH84	10116.ENSRNOP00000009034
P17164	10116.ENSRNOP00000012455
Q9T041	3702.AT4G27060.1
P52944	10116.ENSRNOP00000022000
Q9BZE4	9606.ENSP00000354040
P07151	10116.ENSRNOP00000023017
O80998	3702.AT2G25980.1
Q6NQ79	3702.AT3G43240.1
Q9FJ91	3702.AT5G52010.1
Q5NH48	177416.FTT_0623
Q9ZWI7	3702.AT2G23310.1
G3V6K6	10116.ENSRNOP00000006087
P42730	3702.AT1G74310.1
P62630	10116.ENSRNOP00000013608
Q9ASS6	3702.AT5G13120.1
Q63633	10116.ENSRNOP00000062103
Q9C960	3702.AT1G60920.1
Q62765	10116.ENSRNOP00000049486
Q9ZV66	3702.AT2G32380.1
P63058	10090.ENSMUSP00000099428
F4IIM1	3702.AT2G22125.1
Q6AYI1	10116.ENSRNOP00000041663
P20700	9606.ENSP00000261366
Q9SE37	3702.AT1G05760.1
Q5NFZ8	177416.FTT_1063
D3ZQR6	10116.ENSRNOP00000053548
P78332	9606.ENSP00000266022
Q5M9G3	10116.ENSRNOP00000012428
Q9ZU82	3702.AT2G48070.3
Q9FIK2	3702.AT5G47790.1
Q9SYH2	3702.AT1G54140.1
P51991	9606.ENSP00000376309
P07687	10116.ENSRNOP00000004780
P52296	10116.ENSRNOP00000012376
Q9FGR0	3702.AT5G51660.1
Q6NMK2	3702.AT5G49400.1
Q5S1W2	3702.AT5G07300.1
P01592	10090.ENSMUSP00000084259
D4AEP3	10116.ENSRNOP00000065566
Q9H8H2	9606.ENSP00000361232
P15650	10116.ENSRNOP00000017686
Q9SJN0	3702.AT2G36270.1
Q9ES54	10116.ENSRNOP00000051856
Q9JLB4	10090.ENSMUSP00000089009
Q61140	10090.ENSMUSP00000129584
Q9FHR7	3702.AT5G43290.1
Q9SI61	3702.AT2G16570.1
O23141	3702.AT4G34710.1
O81851	3702.AT4G19700.1
P11167	10116.ENSRNOP00000061340
Q9LY61	3702.AT3G55840.1
P30050	9606.ENSP00000354739
Q8VDP3	10090.ENSMUSP00000097519
Q9M8X9	3702.AT3G04230.1
Q8C5U0	10090.ENSMUSP00000099774
P16638	10116.ENSRNOP00000023447
P97846	10116.ENSRNOP00000027505
Q9FFS4	3702.AT5G41560.1
Q9AUE0	3702.AT1G05570.1
P47996	3702.AT1G79470.1
Q9C5J3	3702.AT5G25060.1
Q9FXI0	3702.AT1G19830.1
Q8H0V5	3702.AT5G11270.1
Q9C9E3	3702.AT1G72450.1
Q9LFF4	3702.AT3G53670.1
D3ZPR0	10116.ENSRNOP00000010210
P50247	10090.ENSMUSP00000061851
Q56Y52	3702.AT2G05210.2
Q9FIW9	3702.AT5G39760.1
Q9Y297	9606.ENSP00000359206
A0A1U8CGH3	10036.XP_005078429.1
Q9CRG1	10090.ENSMUSP00000045650
P42036	3702.AT3G52580.1
Q5XID6	10116.ENSRNOP00000019639
Q9FNB9	3702.AT5G44080.1
O82486	3702.AT4G10760.1
O04719	3702.AT5G57050.1
Q60587	10116.ENSRNOP00000014637
Q9UHY8	9606.ENSP00000368547
Q5YGP7	3702.AT1G51190.1
Q9LP51	3702.AT1G29230.1
Q9SF53	3702.AT3G09500.1
P10797	3702.AT5G38420.1
P42745	3702.AT2G02760.1
P98164	9606.ENSP00000263816
Q9NRF2	9606.ENSP00000321221
Q9LIS3	3702.AT3G23820.1
O70277	10116.ENSRNOP00000024850
D4A1J6	10116.ENSRNOP00000021816
Q13206	9606.ENSP00000314348
O88658	10116.ENSRNOP00000049243
O95251	9606.ENSP00000259021
Q12986	9606.ENSP00000368856
Q9M841	3702.AT3G04460.1
